name,series,core,fpu,package,defines,ram_address,ram_size,ram_end,rom_address,rom_size,rom_end
STM32F439NIHx,stm32f4,cortex-m4,fpv4-sp-d16,TFBGA216,STM32;STM32F4;STM32F429xx;STM32F439NIHx,0x20000000,0x30000,0x20030000,0x08000000,0x200000,0x08200000
STM32F439VGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F439VGTx;STM32F439xx,0x20000000,0x30000,0x20030000,0x08000000,0x100000,0x08100000
STM32F439VITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F439VITx;STM32F439xx,0x20000000,0x30000,0x20030000,0x08000000,0x200000,0x08200000
STM32F439ZGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F439ZGTx;STM32F439xx,0x20000000,0x30000,0x20030000,0x08000000,0x100000,0x08100000
STM32F439ZITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F439ZITx;STM32F439xx,0x20000000,0x30000,0x20030000,0x08000000,0x200000,0x08200000
STM32F439ZGYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP143,STM32;STM32F4;STM32F439ZGYx;STM32F439xx,0x20000000,0x30000,0x20030000,0x08000000,0x100000,0x08100000
STM32F439ZIYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP143,STM32;STM32F4;STM32F439ZIYx;STM32F439xx,0x20000000,0x30000,0x20030000,0x08000000,0x200000,0x08200000
STM32F446MCYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP81,STM32;STM32F4;STM32F446MCYx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x40000,0x08040000
STM32F446MEYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP81,STM32;STM32F4;STM32F446MEYx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F446RCTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP64,STM32;STM32F4;STM32F446RCTx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x40000,0x08040000
STM32F446RETx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP64,STM32;STM32F4;STM32F446RETx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F446VCTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F446VCTx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x40000,0x08040000
STM32F446VETx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F446VETx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F446ZCHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA144,STM32;STM32F4;STM32F446ZCHx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x40000,0x08040000
STM32F446ZEHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA144,STM32;STM32F4;STM32F446ZEHx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F446ZCJx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA144,STM32;STM32F4;STM32F446ZCJx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x40000,0x08040000
STM32F446ZEJx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA144,STM32;STM32F4;STM32F446ZEJx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F446ZCTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F446ZCTx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x40000,0x08040000
STM32F446ZETx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F446ZETx;STM32F446xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F469AEHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA169,STM32;STM32F4;STM32F469AEHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x80000,0x08080000
STM32F469AGHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA169,STM32;STM32F4;STM32F469AGHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F469AIHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA169,STM32;STM32F4;STM32F469AIHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F469AEYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP168,STM32;STM32F4;STM32F469AEYx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x80000,0x08080000
STM32F469AGYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP168,STM32;STM32F4;STM32F469AGYx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F469AIYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP168,STM32;STM32F4;STM32F469AIYx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F469BETx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP208,STM32;STM32F4;STM32F469BETx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x80000,0x08080000
STM32F469BGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP208,STM32;STM32F4;STM32F469BGTx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F469BITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP208,STM32;STM32F4;STM32F469BITx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F469IETx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP176,STM32;STM32F4;STM32F469IETx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x80000,0x08080000
STM32F469IGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP176,STM32;STM32F4;STM32F469IGTx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F469IEHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA176,STM32;STM32F4;STM32F469IEHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x80000,0x08080000
STM32F469IGHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA176,STM32;STM32F4;STM32F469IGHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F469IIHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA176,STM32;STM32F4;STM32F469IIHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F469IITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP176,STM32;STM32F4;STM32F469IITx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F469NEHx,stm32f4,cortex-m4,fpv4-sp-d16,TFBGA216,STM32;STM32F4;STM32F469NEHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x80000,0x08080000
STM32F469NGHx,stm32f4,cortex-m4,fpv4-sp-d16,TFBGA216,STM32;STM32F4;STM32F469NGHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F469NIHx,stm32f4,cortex-m4,fpv4-sp-d16,TFBGA216,STM32;STM32F4;STM32F469NIHx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F469VETx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F469VETx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x80000,0x08080000
STM32F469VGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F469VGTx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F469VITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F469VITx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F469ZETx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F469ZETx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x80000,0x08080000
STM32F469ZGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F469ZGTx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F469ZITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F469ZITx;STM32F469xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F479AGHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA169,STM32;STM32F4;STM32F479AGHx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F479AIHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA169,STM32;STM32F4;STM32F479AIHx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F479AGYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP168,STM32;STM32F4;STM32F479AGYx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F479AIYx,stm32f4,cortex-m4,fpv4-sp-d16,WLCSP168,STM32;STM32F4;STM32F479AIYx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F479BGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP208,STM32;STM32F4;STM32F479BGTx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F479BITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP208,STM32;STM32F4;STM32F479BITx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F479IGHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA176,STM32;STM32F4;STM32F479IGHx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F479IIHx,stm32f4,cortex-m4,fpv4-sp-d16,UFBGA176,STM32;STM32F4;STM32F479IIHx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F479IGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP176,STM32;STM32F4;STM32F479IGTx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F479IITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP176,STM32;STM32F4;STM32F479IITx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F479NGHx,stm32f4,cortex-m4,fpv4-sp-d16,TFBGA216,STM32;STM32F4;STM32F479NGHx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F479NIHx,stm32f4,cortex-m4,fpv4-sp-d16,TFBGA216,STM32;STM32F4;STM32F479NIHx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F479VGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F479VGTx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F479VITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP100,STM32;STM32F4;STM32F479VITx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32F479ZGTx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F479ZGTx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x100000,0x08100000
STM32F479ZITx,stm32f4,cortex-m4,fpv4-sp-d16,LQFP144,STM32;STM32F4;STM32F479ZITx;STM32F479xx,0x20000000,0x40000,0x20040000,0x08000000,0x200000,0x08200000
STM32H742AGIx,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H742AGIx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x100000,0x08100000
STM32H742AIIx,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H742AIIx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x200000,0x08200000
STM32H742BGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H742BGTx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x100000,0x08100000
STM32H742BITx,stm32h7single,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H742BITx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x200000,0x08200000
STM32H742IGKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H742IGKx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x100000,0x08100000
STM32H742IIKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H742IIKx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x200000,0x08200000
STM32H742IGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H742IGTx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x100000,0x08100000
STM32H742IITx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H742IITx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x200000,0x08200000
STM32H742VGHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H742VGHx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x100000,0x08100000
STM32H742VIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H742VIHx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x200000,0x08200000
STM32H742VGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H742VGTx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x100000,0x08100000
STM32H742VITx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H742VITx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x200000,0x08200000
STM32H742XGHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H742XGHx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x100000,0x08100000
STM32H742XIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H742XIHx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x200000,0x08200000
STM32H742ZGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H742ZGTx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x100000,0x08100000
STM32H742ZITx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H742ZITx;STM32H742xx;STM32H7SINGLE,0x24000000,0x60000,0x24060000,0x08000000,0x200000,0x08200000
STM32H743AGIx,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H743AGIx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H743AIIx,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H743AIIx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H743BGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H743BGTx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H743BITx,stm32h7single,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H743BITx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H743IGKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H743IGKx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H743IGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H743IGTx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H743IIKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H743IIKx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H743IITx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H743IITx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H743VGHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H743VGHx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H743VIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H743VIHx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H743VGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H743VGTx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H743VITx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H743VITx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H743XGHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H743XGHx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H743XIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H743XIHx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H743ZGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H743ZGTx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H743ZITx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H743ZITx;STM32H743xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H753AIIx,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H753AIIx;STM32H753xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H753BITx,stm32h7single,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H753BITx;STM32H753xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H753IIKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H753IIKx;STM32H753xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H753IITx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H753IITx;STM32H753xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H753VIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H753VIHx;STM32H753xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H753VITx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H753VITx;STM32H753xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H753XIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H753XIHx;STM32H753xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H753ZITx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H753ZITx;STM32H753xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H745BGTx,stm32h7dual,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H745BGTx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H745BITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H745BITx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H745IGKx,stm32h7dual,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H745IGKx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H745IGTx,stm32h7dual,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H745IGTx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H745IIKx,stm32h7dual,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H745IIKx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H745IITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H745IITx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H745XGHx,stm32h7dual,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H745XGHx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H745XIHx,stm32h7dual,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H745XIHx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H745ZGTx,stm32h7dual,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H745ZGTx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H745ZITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H745ZITx;STM32H745xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H755BITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H755BITx;STM32H755xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H755IIKx,stm32h7dual,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H755IIKx;STM32H755xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H755IITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H755IITx;STM32H755xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H755XIHx,stm32h7dual,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H755XIHx;STM32H755xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H755ZITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H755ZITx;STM32H755xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H747AGIx,stm32h7dual,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H747AGIx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H747AIIx,stm32h7dual,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H747AIIx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H747BGTx,stm32h7dual,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H747BGTx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H747BITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H747BITx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H747IGTx,stm32h7dual,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H747IGTx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H747IITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H747IITx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H747XGHx,stm32h7dual,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H747XGHx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x100000,0x08100000
STM32H747XIHx,stm32h7dual,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H747XIHx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H747ZIYx,stm32h7dual,cortex-m7,fpv5-d16,WLCSP156,STM32;STM32H7;STM32H747ZIYx;STM32H747xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H757AIIx,stm32h7dual,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H757AIIx;STM32H757xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H757BITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP208,STM32;STM32H7;STM32H757BITx;STM32H757xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H757IITx,stm32h7dual,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H757IITx;STM32H757xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H757XIHx,stm32h7dual,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H757XIHx;STM32H757xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H757ZIYx,stm32h7dual,cortex-m7,fpv5-d16,WLCSP156,STM32;STM32H7;STM32H757ZIYx;STM32H757xx;STM32H7DUAL,0x24000000,0x80000,0x24080000,0x08000000,0x200000,0x08200000
STM32H750IBKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H750IBKx;STM32H750xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x20000,0x08020000
STM32H750IBTx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H750IBTx;STM32H750xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x20000,0x08020000
